"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P3ES_1";"P3ES_2";"P3ES_3";"P3ES_4";"P3ES_5";"P3ES_6";"P4ES_1";"P4ES_2";"P4ES_3";"P4ES_4";"P4ES_5";"P4ES_6";"P5_1";"P5_2";"P5_3";"P5_4";"P5_5";"P5_6";"P6_1";"P6_2";"P6_3";"P6_4";"P7ES_1";"P7ES_2";"P7ES_3";"P7ES_4";"P8ES_1";"P8ES_2";"P8ES_3";"P8ES_4";"P9_1";"P9_2";"P9_3";"P9_4";"P9_5";"P10_1";"P10_2";"P10_3";"P10_4";"P11_1";"P11_2";"P11_3";"P11_4";"P12";"P13";"P14";"P15";"P16";"ESCIDEOL";"PARTICIPACIONG";"RECUVOTOG";"RECUVOTOGR";"RECUERDO";"SITLAB";"RELALAB";"CNO11";"CNO11R";"ECIVIL";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"INGRESHOG";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_1";"IA_C2B_2";"IA_C2B_3";"IA_C2B_4";"IA_C2B_5";"IA_C2B_6";"IA_C2B_7";"IA_C2B_8";"IA_C2B_9";"IA_C2B_10";"IA_C2B_11";"IA_C2B_12";"IA_C2B_13";"IA_C2B_14";"IA_C2B_15";"IA_C2B_16";"IA_C2B_17";"IA_C2B_18";"IA_C2B_19";"IA_C2B_20";"IA_C2B_21";"IA_C2B_22";"IA_C2B_23";"IA_C2B_24";"IA_C2B_25";"IA_C3";"IA_C4"
3406;18712;875;7;13;0;3;3;0;1;2;40;1;3;3;2;2;1;1;2;2;5;1;1;3;1;5;5;1;1;1;2;5;2;2;2;2;2;2;3;2;3;2;5;5;5;5;4;2;4;4;2;2;3;3;3;2;2;1;2;3;2;4;2;1;4;2;2;2;5;1;2;2;2;1;1;2;2;1;3;4;3;2;3;4;3;2;2;0,95537;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;26;0;0;0;0;28;0;"";"";8;5;23;1;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18723;876;14;30;0;3;3;0;1;1;60;1;1;1;1;1;1;1;1;1;5;4;5;5;4;5;5;5;5;5;4;5;1;1;1;1;1;2;2;2;3;4;5;5;5;4;5;4;5;5;2;2;2;1;1;1;1;1;2;2;2;2;2;1;2;2;2;2;5;1;1;1;1;1;3;7;7;1;3;5;5;2;3;5;3;2;2;0,91092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;11;0;"";"";8;5;23;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18762;877;3;33;0;3;3;0;2;2;41;1;2;4;3;2;2;2;4;3;5;3;2;3;3;5;4;5;4;1;3;3;1;1;1;1;1;1;1;2;3;5;5;4;5;4;5;4;4;4;4;2;2;4;4;2;4;2;2;2;4;2;2;2;4;2;2;2;3;2;0;0;9997;1;1;2;2;1;3;10;6;5;0;2;5;4;2;0,95388;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";8;5;23;1;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18773;878;1;11;0;3;4;0;2;1;36;1;1;2;1;2;1;1;2;1;5;3;5;3;3;5;5;3;5;4;3;5;1;1;2;1;1;1;3;3;3;3;4;4;5;5;3;2;5;4;2;1;1;1;1;1;1;1;1;1;1;2;1;1;4;2;2;2;4;2;0;0;9997;1;3;6;6;2;3;5;5;6;0;6;5;4;2;1,06952;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;8;0;"";"";9;5;23;2;18;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18783;879;4;7;40;1;6;0;1;2;64;1;3;4;2;3;2;1;4;2;5;5;5;5;5;4;5;4;5;5;4;4;3;2;2;2;2;3;3;3;4;3;5;5;5;4;4;4;4;5;1;1;2;2;1;1;1;2;1;1;1;2;1;1;2;2;2;2;4;1;1;1;1;2;0;0;12;5;3;9;6;4;0;4;3;2;1;0,88233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";8;5;23;1;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18823;880;9;25;120;2;5;0;1;2;53;1;4;5;5;5;5;5;5;5;5;1;1;1;1;1;5;1;1;1;1;1;2;5;5;5;5;5;5;5;5;5;1;4;1;1;1;1;1;1;4;2;4;4;4;4;4;4;4;5;5;5;5;4;2;9;9;9;5;1;9999;9999;9999;2;0;0;12;1;3;11;6;2;2;2;2;1;2;0,97907;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;6;0;"";"";8;5;23;1;15;4;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3406;18839;881;7;13;0;3;3;0;1;1;60;1;1;2;3;4;4;2;2;2;5;3;3;5;3;5;3;3;3;5;3;5;2;2;1;2;2;2;3;3;3;4;5;5;5;5;5;5;5;5;4;1;1;2;2;4;4;8;4;4;4;1;2;1;9;8;1;8;99;1;1;1;1;4;0;0;16;2;3;2;2;1;4;6;5;4;1;0,92165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;3;1;"";"";8;5;23;1;35;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18855;882;1;14;0;3;1;0;2;2;27;1;1;3;3;4;4;1;1;5;5;3;2;4;4;5;5;3;1;5;4;5;1;2;2;1;3;3;2;2;4;3;5;5;5;3;2;3;4;4;2;1;1;2;2;4;3;2;2;4;3;3;3;1;4;2;2;2;5;1;9999;9999;9999;1;3;1;1;2;3;16;7;2;3;9;3;2;3;1,28149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;13;1;"";"";8;5;23;1;21;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18865;883;14;30;30;1;6;0;2;2;61;1;1;1;1;1;1;1;2;2;5;1;3;5;1;5;5;3;1;5;1;5;1;1;1;1;1;1;1;1;2;2;5;5;5;5;5;5;4;7;1;1;1;1;1;8;4;1;2;8;2;8;8;1;4;2;2;2;1;1;9999;9999;9999;1;1;2;2;1;3;14;6;5;0;2;3;2;2;0,79898;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;45;2;0;0;0;37;1;"";"";9;5;23;2;23;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18878;884;13;28;65;3;5;0;2;2;47;1;3;3;2;5;3;2;2;4;5;3;2;3;2;4;4;3;3;2;4;3;2;3;3;2;2;4;3;3;5;5;2;4;3;3;2;2;3;3;3;1;3;2;2;5;3;1;3;2;3;2;1;1;1;2;2;2;8;1;2;2;2;1;1;4;4;1;3;11;6;2;1;1;3;2;1;0,85311;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";8;5;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18885;885;9;8;19;1;7;0;2;2;47;1;2;2;2;3;4;2;2;2;5;5;2;4;3;5;5;5;3;5;2;5;4;4;1;1;3;3;1;1;4;4;5;5;5;4;3;4;5;5;1;1;1;1;1;2;4;1;2;1;3;1;1;1;1;2;2;2;10;1;2;2;2;1;1;5;5;4;3;6;4;2;2;4;3;2;3;0,99879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;"";"";8;5;23;1;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18899;886;7;2;3;2;5;0;2;1;54;1;1;1;2;2;1;1;4;2;5;3;2;5;1;5;5;3;1;4;1;5;1;1;2;1;1;1;2;2;2;3;5;5;5;5;4;4;5;5;2;1;2;3;3;5;4;2;4;5;4;4;4;1;4;2;2;2;3;1;4;4;4;1;1;3;3;5;3;11;6;6;0;5;3;2;1;0,8193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;4;1;"";"";8;5;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18901;887;8;24;0;3;4;0;2;1;43;1;1;1;4;4;2;2;4;1;5;2;2;5;1;5;5;2;2;5;1;5;1;1;1;1;1;1;2;2;1;2;5;5;4;5;5;4;3;4;1;1;1;4;4;2;1;1;1;4;1;4;4;1;4;2;2;2;6;1;3;3;3;1;1;2;2;1;3;14;6;2;1;2;3;2;1;0,88898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;10;0;"";"";8;5;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18918;888;4;7;0;3;3;0;1;1;73;1;2;4;2;1;2;1;2;4;5;3;4;3;4;5;5;2;3;1;2;5;1;2;1;1;2;2;4;2;4;5;5;5;5;5;5;5;5;5;1;2;2;1;2;4;4;3;2;2;2;1;2;1;2;2;2;2;5;1;4;4;4;2;0;0;12;4;3;9;6;2;1;4;4;3;2;1,01392;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;22;0;0;0;0;16;0;"";"";9;5;23;2;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18925;889;12;32;0;3;2;0;2;2;49;1;2;2;3;1;1;1;4;2;5;5;5;5;3;5;5;5;4;5;2;5;2;1;1;1;1;4;2;2;4;1;5;5;5;5;4;5;4;5;4;2;2;4;3;1;2;2;3;3;4;4;2;2;4;2;2;2;1;1;1;1;1;1;1;9;9;1;3;6;4;2;2;4;4;3;2;1,01803;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;10;0;"";"";8;5;23;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18930;890;8;24;89;2;5;0;1;2;47;1;4;5;5;2;4;1;1;2;4;4;5;3;4;3;3;5;4;4;4;3;2;3;1;1;5;3;2;3;5;5;2;1;4;3;3;2;2;1;2;1;1;4;3;3;3;1;2;2;3;1;4;2;2;2;1;2;3;1;1;1;1;1;9;99;99;1;3;9;6;2;1;5;3;2;1;0,87975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;"";"";8;5;23;1;36;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;18931;891;4;7;0;3;3;0;2;2;27;1;3;4;4;4;4;3;3;4;5;2;2;4;3;4;4;5;2;2;3;3;4;3;3;2;3;4;4;3;5;5;3;4;3;4;3;3;2;3;2;2;2;2;2;2;4;2;2;2;4;2;3;2;2;2;2;2;3;1;8995;8995;8995;1;1;2;2;2;3;9;6;6;0;4;4;3;1;1,02043;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;12;0;"";"";8;5;23;1;17;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19020;892;12;32;0;3;3;0;1;2;74;1;2;2;2;2;2;2;5;5;5;1;5;5;5;5;5;5;5;5;5;5;2;2;4;1;4;1;3;3;3;3;5;5;5;5;1;1;5;5;4;2;4;4;4;4;5;2;2;4;2;5;5;2;2;2;2;2;7;1;2;2;2;2;0;0;12;1;3;4;3;3;1;5;12;5;1;0,90677;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;7;0;"";"";8;5;23;1;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19037;893;10;3;14;2;5;0;2;2;19;1;3;4;5;1;4;1;4;4;4;4;1;3;1;3;3;3;2;2;1;3;1;3;1;1;1;1;3;3;5;5;3;5;3;4;3;3;3;3;1;1;2;1;1;2;2;2;2;3;2;1;2;1;1;2;2;2;5;3;0;0;9995;6;0;0;13;2;3;5;5;2;1;4;98;8;2;1,14364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;15;0;0;0;0;13;1;"";"";8;5;23;1;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19046;894;12;15;78;1;4;0;2;2;49;1;2;2;2;4;2;1;2;3;5;5;3;4;3;5;5;4;4;5;4;5;1;1;1;1;1;1;2;2;3;3;5;3;4;4;4;4;5;4;2;1;2;5;2;2;1;1;3;2;3;2;1;1;2;2;2;2;4;1;1;1;1;1;1;2;2;5;3;14;6;4;0;4;96;6;1;0,87601;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;18;0;"";"";8;5;23;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19084;895;13;28;0;3;3;0;2;2;55;1;2;3;1;5;1;1;5;5;5;3;5;3;1;4;5;4;3;3;1;5;1;2;2;1;4;2;3;2;3;4;4;5;5;3;5;3;1;1;2;1;5;3;2;3;2;1;3;3;1;2;3;1;2;2;2;2;5;8;0;0;9998;1;1;2;2;1;3;11;6;9;0;9;99;9;3;0,91732;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;20;0;1;0;0;22;0;"";"";8;5;23;1;20;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19089;896;14;30;30;1;6;0;1;2;45;1;1;3;3;1;1;1;2;4;5;3;3;5;3;5;5;3;3;5;3;5;1;1;2;1;1;1;2;2;5;3;5;4;5;4;4;3;4;7;1;1;2;3;3;5;5;3;3;1;1;1;4;1;1;2;2;2;3;1;1;1;1;1;1;3;3;5;3;9;6;4;0;5;3;2;2;0,82622;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;16;0;"";"";8;5;23;1;18;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19106;897;7;13;34;2;4;0;1;2;68;1;1;1;1;3;1;1;1;1;5;3;2;2;8;5;4;2;4;4;8;4;3;2;4;1;1;3;3;1;3;5;5;5;5;3;5;4;4;4;1;1;1;3;4;2;2;2;3;2;4;4;4;2;9;2;2;2;3;1;1;1;1;2;0;0;12;4;3;11;6;4;0;2;5;4;2;0,83072;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";8;5;23;1;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19138;898;1;18;87;2;5;0;2;1;65;1;2;3;3;4;5;3;3;4;5;3;5;5;2;5;3;1;5;5;1;2;2;2;2;2;4;4;3;3;4;4;5;5;5;3;2;2;3;3;4;3;3;2;3;3;4;2;3;3;4;2;4;2;4;2;2;1;1;1;9999;9999;9999;2;0;0;12;1;3;6;4;6;0;4;12;5;2;1,04873;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;7;0;0;0;0;13;0;"";"";8;5;23;1;15;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19156;899;17;26;89;1;5;0;2;1;24;2;1;1;1;1;1;1;1;3;5;9;3;9;5;5;5;9;5;9;5;5;1;1;1;1;1;2;3;1;4;5;5;5;5;5;3;5;3;5;3;1;1;8;9;3;3;2;9;2;1;1;9;2;1;2;2;2;99;1;9977;9977;9977;7;0;0;14;2;3;4;3;5;0;1;2;1;2;1,24476;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";9;5;23;2;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19157;900;16;20;0;3;3;0;2;2;66;1;3;3;3;2;4;2;4;4;4;2;1;1;1;3;5;5;2;2;5;5;1;1;1;1;1;3;3;3;5;3;5;3;3;5;1;3;4;3;1;1;1;4;1;2;2;8;2;2;2;2;2;1;2;2;2;2;3;1;1;1;1;2;0;0;12;4;3;4;3;6;0;4;5;4;1;0,94923;0;0;0;0;0;0;11;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;2;1;0;42;0;0;1;0;38;1;"";"";9;5;23;2;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3406;19202;901;3;33;0;3;2;0;2;2;50;1;4;4;4;4;3;4;4;4;1;5;1;1;5;1;5;1;1;5;1;1;3;4;3;3;3;3;3;5;5;5;1;1;1;5;1;1;1;5;1;1;1;1;1;3;3;3;3;3;3;3;3;2;4;2;2;2;1;8;0;0;9998;1;1;5;5;1;3;6;4;1;3;8;3;2;4;1,00646;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;25;0;0;0;0;16;1;"";"";8;5;23;1;19;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
